,category,location_type,context,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date,pretty name,constituincy,Type
4985,violent-crime,Force,,b57e190cc79dfc3ac0fb51b458e081e6a0360df16a93d90af3f8ad0c7ac14db4,85231694,,2020-07,53.889101,1307626,On or near Hall Drive,-1.618346,Unable to prosecute suspect,2020-07,On or near Hall Drive - Leeds North West,Leeds North West,Street
4986,violent-crime,Force,,bfb16c56d1766852f55516c9fb858feb4902c7a5083f445ef817b8803732921a,85230983,,2020-07,53.851177,1304962,On or near Raynel Close,-1.605952,Investigation complete; no suspect identified,2020-07,On or near Raynel Close - Leeds North West,Leeds North West,Street
4987,violent-crime,Force,,a2b8d9a30269f5b055d7d8f78adb823e09293374eb167b87753973be8c1e5e42,85231921,,2020-07,53.855443,1304894,On or near Holt Lane Court,-1.591424,Investigation complete; no suspect identified,2020-07,On or near Holt Lane Court - Leeds North West,Leeds North West,Street
4988,violent-crime,Force,,09efd88cc9a61b98989df2f2ef70166bfe5a177f20d245bebe430e45ea836686,85233014,,2020-07,53.809783,1299576,On or near Hall Grove,-1.568117,Unable to prosecute suspect,2020-07,On or near Hall Grove - Leeds North West,Leeds North West,Street
4989,violent-crime,Force,,43409e0c4a3bf8d95f35c631aacf304f1a3c16aa144a6d1dafedbdacee33c32c,85232209,,2020-07,53.856087,1304982,On or near Holtdale Place,-1.612246,Unable to prosecute suspect,2020-07,On or near Holtdale Place - Leeds North West,Leeds North West,Street
4990,violent-crime,Force,,45088a9b3555810f62c1408996b3b06b8f2d8073d4f801ccdc3eb3fc5d81e8b4,85233326,,2020-07,53.813079,1299925,On or near Kensington Terrace,-1.564833,Unable to prosecute suspect,2020-07,On or near Kensington Terrace - Leeds North West,Leeds North West,Street
4991,violent-crime,Force,,ceaa3c5f091e6e5d8b4c59d63221b45ae0b6eca1544fc3f16dbc8751757e2074,85236167,,2020-07,53.846869,1304846,On or near Oaklands Drive,-1.581293,Unable to prosecute suspect,2020-07,On or near Oaklands Drive - Leeds North West,Leeds North West,Street
4992,violent-crime,Force,,a612ae90a8c1b8670c82b15dc287788d7e3cd87537c8079f0e15c2a745d13cd2,85241773,,2020-07,53.912545,1308526,On or near Croft Avenue,-1.698481,Unable to prosecute suspect,2020-07,On or near Croft Avenue - Leeds North West,Leeds North West,Street
4993,violent-crime,Force,,c7d88d6f41e21116bcb5c30c2b8523c55922e1c6781ba22ae8fbc38fc8898c13,85227962,,2020-07,53.816531,1299791,On or near Sycamore Close,-1.560088,Unable to prosecute suspect,2020-07,On or near Sycamore Close - Leeds North West,Leeds North West,Street
4994,violent-crime,Force,,659621ca7d8096394ec4a86dd84947018a70bfabe8ee5aa456e69d732d8f988b,85228975,,2020-07,53.820557,1301644,On or near Ash Gardens,-1.582649,Unable to prosecute suspect,2020-07,On or near Ash Gardens - Leeds North West,Leeds North West,Street
4995,violent-crime,Force,,17c0c6e57e1648ca702f47857cdd40ffdffe4c270781cf6ffcb8517aa0a26ca2,85229597,,2020-07,53.857761,1304986,On or near Holtdale Drive,-1.613051,Unable to prosecute suspect,2020-07,On or near Holtdale Drive - Leeds North West,Leeds North West,Street
4996,violent-crime,Force,,dd0f89d1029521618d3ecc2585efd4c0649bdc044486348f5fcd5613623b7662,85230786,,2020-07,53.859445,1306758,On or near Holtdale Avenue,-1.611044,Investigation complete; no suspect identified,2020-07,On or near Holtdale Avenue - Leeds North West,Leeds North West,Street
4997,violent-crime,Force,,1fac2b2092c6a4c40b27c96c8ef5b63586b24c9f19d1e8653f659ad4ab1d558f,85236502,,2020-07,53.905696,1307992,On or near Beech Hill,-1.694953,Unable to prosecute suspect,2020-07,On or near Beech Hill - Leeds North West,Leeds North West,Street
4998,violent-crime,Force,,81208e08b5f003662ab0547208a48f941b89c05613b055e37b7b7772bdbadc7f,85237588,,2020-07,53.827272,1301495,On or near Sandfield Garth,-1.572525,Court result unavailable,2021-01,On or near Sandfield Garth - Leeds North West,Leeds North West,Street
4999,violent-crime,Force,,e1f9f609bee3f7b709cee26f0f2a35177ae7154353f4215f1aff2fe190a9a73f,85238416,,2020-07,53.851148,1304960,On or near Raynel Garth,-1.605207,Unable to prosecute suspect,2020-07,On or near Raynel Garth - Leeds North West,Leeds North West,Street
5000,violent-crime,Force,,47d526160b5027d0b612e4a8d1d1607e20417fbdcdd9e97a02eb1dd44b5ec3ce,85243228,,2020-07,53.843435,1303860,On or near Iveson Gardens,-1.607545,Unable to prosecute suspect,2020-07,On or near Iveson Gardens - Leeds North West,Leeds North West,Street
5001,violent-crime,Force,,3f8d278c8660e6f50b3caef4b073f8427ce6e3403d9de3be76dee4dda8d7e185,85243277,,2020-07,53.843435,1303860,On or near Iveson Gardens,-1.607545,Unable to prosecute suspect,2020-07,On or near Iveson Gardens - Leeds North West,Leeds North West,Street
5002,violent-crime,Force,,3ed04da37dc6d7c6da9ac02fff7a37b878c93a25b052abac07a27cc5d02a1bd2,85244000,,2020-07,53.811198,1299634,On or near Back Brudenell Mount,-1.569013,Investigation complete; no suspect identified,2020-07,On or near Back Brudenell Mount - Leeds North West,Leeds North West,Street
5003,violent-crime,Force,,1a28b9723ca7aaa5c090ff25f13f5564ffc191ce6fa249ceccff50d6375089fe,85245123,,2020-07,53.847132,1305065,On or near Laith Green,-1.611143,Unable to prosecute suspect,2020-07,On or near Laith Green - Leeds North West,Leeds North West,On or near Hospital Lane
5004,violent-crime,Force,,faa58ca0e470f8b5e01222ef03115f2b5832547cf7a5b3495c554f91214207fd,85245197,,2020-07,53.904487,1308017,On or near Mercury Row,-1.693197,Investigation complete; no suspect identified,2020-07,On or near Mercury Row - Leeds North West,Leeds North West,Street
5005,violent-crime,Force,,1427eb0eb34d00c22af39bb929b4f24b3f60409d37b7c55c001dfa8e33f542f4,85246060,,2020-07,53.812949,1299610,On or near Back Welton Avenue,-1.568752,Investigation complete; no suspect identified,2020-07,On or near Back Welton Avenue - Leeds North West,Leeds North West,Street
5006,violent-crime,Force,,4ed9e5208ed1ddc28313811a2cd3d81ec786ec286843d2f744090f8bbe5030d7,85246310,,2020-07,53.900771,1308068,On or near Westbourne Grove,-1.709706,Unable to prosecute suspect,2020-07,On or near Westbourne Grove - Leeds North West,Leeds North West,Street
5007,violent-crime,Force,,5c2177391d452345237af3a2d4f17531535acabe7591a86547beb8eb1f4002e8,85246504,,2020-07,53.908623,1307966,On or near Riverdale Gardens,-1.690289,Unable to prosecute suspect,2020-07,On or near Riverdale Gardens - Leeds North West,Leeds North West,Street
5008,violent-crime,Force,,276e1b49e29b763a286dc7abab2488461bce6448ff0e8d8aa07ead5cf1ca3677,85247350,,2020-07,53.843997,1303787,On or near Birchtree Way,-1.614789,Unable to prosecute suspect,2020-07,On or near Birchtree Way - Leeds North West,Leeds North West,Street
5009,violent-crime,Force,,96d35f8231eaabf66522009f5a823e4376343b1c77f1558cac0155490919090f,85248494,,2020-07,53.859683,1306756,On or near Holtdale Garth,-1.609597,Unable to prosecute suspect,2020-07,On or near Holtdale Garth - Leeds North West,Leeds North West,Street
5010,violent-crime,Force,,bed22402bc589e05e1f3593b4159208d1172ac520fe247bd52ebe9ca385c07f7,86357207,,2020-08,53.908213,1307965,On or near Riverdale Road,-1.691632,Status update unavailable,2020-12,On or near Riverdale Road - Leeds North West,Leeds North West,Street
5011,violent-crime,Force,,454ad310bdfa5faecfc5f274f777428c578b403edc250f4812a69ff65409acd6,86357041,,2020-08,53.908213,1307965,On or near Riverdale Road,-1.691632,Status update unavailable,2020-12,On or near Riverdale Road - Leeds North West,Leeds North West,Street
5012,violent-crime,Force,,812b26f2dc21ff1dd05a457fcab51f4563796296f3c94550ffe58be48b514486,86130100,,2020-08,53.820702,1301643,On or near Ash Road,-1.585549,Unable to prosecute suspect,2020-10,On or near Ash Road - Leeds North West,Leeds North West,Street
5013,violent-crime,Force,,33c713287ad32b12fc81dda5e7e41986ebcf51b19ae84105be965bacdf923d7b,86137528,,2020-08,53.812108,1299596,On or near Brudenell Road,-1.569809,Unable to prosecute suspect,2020-10,On or near Brudenell Road - Leeds North West,Leeds North West,Street
5014,violent-crime,Force,,1acf0c6eb51fde6e53a6e5c33500f7ec664efa437243f666202d5f1b9285a837,86138090,,2020-08,53.870609,1306622,On or near Leslie Avenue,-1.681643,Unable to prosecute suspect,2020-10,On or near Leslie Avenue - Leeds North West,Leeds North West,Street
5015,violent-crime,Force,,286deb981d4664de4f23cdfe819dbe9e9d2d8035a52fc4477b7af6a15a987e89,86098953,,2020-08,53.857843,1304993,On or near Kirkwood Gardens,-1.618888,Unable to prosecute suspect,2020-10,On or near Kirkwood Gardens - Leeds North West,Leeds North West,Street
5016,violent-crime,Force,,850a106e6ac26dda20fe7fe8b4c65b9ea5377b08006992c443de30c8bc75ab9d,86100424,,2020-08,53.857282,1304914,On or near Holtdale Lawn,-1.609407,Unable to prosecute suspect,2020-10,On or near Holtdale Lawn - Leeds North West,Leeds North West,Street
5017,violent-crime,Force,,da7288085318a53d0970fc82a0059b31c15e4733236d47277c5f43f8c1400639,86100813,,2020-08,53.8959,1307604,On or near East Chevin Road,-1.678134,Unable to prosecute suspect,2020-10,On or near East Chevin Road - Leeds North West,Leeds North West,Street
5018,violent-crime,Force,,77338a48643d46cb8d0e34f48b9f4cb733103a50367bb474ece6141a9d931328,86103739,,2020-08,53.821178,1301573,On or near Winston Gardens,-1.585347,Unable to prosecute suspect,2020-10,On or near Winston Gardens - Leeds North West,Leeds North West,Street
5019,violent-crime,Force,,d926c3adca5935037b980df07cec332e310debdac410e9397aa9f6559f2c908f,86103749,,2020-08,53.821178,1301573,On or near Winston Gardens,-1.585347,Unable to prosecute suspect,2020-10,On or near Winston Gardens - Leeds North West,Leeds North West,Street
5020,violent-crime,Force,,e18629c542ba6c579ea7d18f2b85d30e66d78414c0a8fc35e5c715d1941d0f95,86105608,,2020-08,53.864207,1306641,On or near South View Terrace,-1.68084,Unable to prosecute suspect,2020-10,On or near South View Terrace - Leeds North West,Leeds North West,Street
5021,violent-crime,Force,,e9577ed3fbf64a16e55346c83744be2d5ba55f78dfd9879d8f9d5c5ee770247d,86106447,,2020-08,53.847746,1304940,On or near Laith Green,-1.609389,Unable to prosecute suspect,2020-10,On or near Laith Green - Leeds North West,Leeds North West,Street
5022,violent-crime,Force,,19ad6eaf514340d04fd4bed37832985db00219a181ccf8f98ccaae283ad05598,86112898,,2020-08,53.814214,1299415,On or near Broomfield Terrace,-1.578216,Unable to prosecute suspect,2020-10,On or near Broomfield Terrace - Leeds North West,Leeds North West,Street
5023,violent-crime,Force,,3a9997267ac2b8cf566a6aa199329a0a00950dcefd0981e7aa5db02f53f09935,86109591,,2020-08,53.859683,1306756,On or near Holtdale Garth,-1.609597,Unable to prosecute suspect,2020-09,On or near Holtdale Garth - Leeds North West,Leeds North West,Street
5024,violent-crime,Force,,cae1d0f3001c5a3ba32fa242d266ca3d6b0d86c996506ebd13299aaa593678cb,86107780,,2020-08,53.914349,1308534,On or near Ridding Gate,-1.708364,Unable to prosecute suspect,2020-09,On or near Ridding Gate - Leeds North West,Leeds North West,On or near Sports/recreation Area
5025,violent-crime,Force,,970fd34c3e04c560717aa85b2079fcfddc9f118abfa8072c242f4709edfb7fd6,86117351,,2020-08,53.856018,1304915,On or near Holt Way,-1.604797,Unable to prosecute suspect,2020-09,On or near Holt Way - Leeds North West,Leeds North West,Street
5026,violent-crime,Force,,b2846febecf4f91e1ad3bbc6aa1570c4752c8f9465577a70733d17209595f240,86108179,,2020-08,53.849053,1305056,On or near Bedford View,-1.619105,Unable to prosecute suspect,2020-09,On or near Bedford View - Leeds North West,Leeds North West,Street
5027,violent-crime,Force,,5898ea9ac79b995f1aa7ae7e2db1e68a8d00b00626038988d332540549a40fad,86141180,,2020-08,53.90613,1307963,On or near The Stables,-1.692485,Unable to prosecute suspect,2020-09,On or near The Stables - Leeds North West,Leeds North West,Street
5028,violent-crime,Force,,4f7f1a85dcdcb35583fdda2ab3cd1d654f51f91d1412b389ffc8cfea0d15e106,86136569,,2020-08,53.85223,1304957,On or near Raynel Way,-1.606459,Unable to prosecute suspect,2020-09,On or near Raynel Way - Leeds North West,Leeds North West,Street
5029,violent-crime,Force,,b74b8d29e2aa1d06e847e15f49bf3689b8b991a7a2aea4dc87208813b559d378,86107790,,2020-08,53.814769,1299759,On or near Hyde Park Place,-1.562324,Investigation complete; no suspect identified,2020-09,On or near Hyde Park Place - Leeds North West,Leeds North West,Street
5030,violent-crime,Force,,39391fe2630649d2ee38e128f7ec18bf77d7c3a771efa1c74389434affa728b1,86108515,,2020-08,53.813652,1299455,On or near Cross Chestnut Grove,-1.569322,Unable to prosecute suspect,2020-09,On or near Cross Chestnut Grove - Leeds North West,Leeds North West,Street
5031,violent-crime,Force,,eda1b8bb4babf3e7719efda977ee885aae759c2fc5f9c06a4d9dd1609ef7ac68,86120735,,2020-08,53.843227,1303853,On or near Luttrell Place,-1.601893,Unable to prosecute suspect,2020-09,On or near Luttrell Place - Leeds North West,Leeds North West,Street
5032,violent-crime,Force,,aa957237263b919776b22b52cd98bdd41049efe88517a70ca57b1ad3e148d597,86106946,,2020-08,53.866067,1306579,On or near Old Haworth Lane,-1.687319,Unable to prosecute suspect,2020-09,On or near Old Haworth Lane - Leeds North West,Leeds North West,Street
5033,violent-crime,Force,,6b2856644d1fddf445f5d2fb4ac8a5dc36a7878fba19364f93a764d4cbd51551,86116665,,2020-08,53.808148,1299603,On or near Branksome Place,-1.570821,Unable to prosecute suspect,2020-09,On or near Branksome Place - Leeds North West,Leeds North West,Street
5034,violent-crime,Force,,683ff9c49583f02ce199119a8e8ac9e583664befb2c06ef206f589672558de0d,86097170,,2020-08,53.86583,1306741,On or near Dam Lane,-1.676083,Investigation complete; no suspect identified,2020-09,On or near Dam Lane - Leeds North West,Leeds North West,Street
5035,violent-crime,Force,,4929330a64cd480477eeb675046108db443a5f19bfd14cc95a4d34a4b96cb758,86117166,,2020-08,53.885355,1307628,On or near Manor Close,-1.624617,Unable to prosecute suspect,2020-09,On or near Manor Close - Leeds North West,Leeds North West,On or near Parking Area
5036,violent-crime,Force,,e74d50ccc5560b794b1374b3a31079f597ab7b0cf39c72c81d093e2881d8f0aa,86103660,,2020-08,53.810082,1299512,On or near Thornville View,-1.571348,Unable to prosecute suspect,2020-08,On or near Thornville View - Leeds North West,Leeds North West,Street
5037,violent-crime,Force,,70895a1cf67541115327b5330f3bf65a4575cbc6aa9836b6103b166908926eb2,86097139,,2020-08,53.848659,1304942,On or near Laith Gardens,-1.605459,Court result unavailable,2021-02,On or near Laith Gardens - Leeds North West,Leeds North West,Street
5038,violent-crime,Force,,3231a90d187bc8f7effb55898f2a325a1bcf3eeadfaa3c62140b264812791bf5,86097098,,2020-08,53.823853,1301590,On or near Shaw Lane,-1.579381,Investigation complete; no suspect identified,2020-08,On or near Shaw Lane - Leeds North West,Leeds North West,Street
5039,violent-crime,Force,,bd92613b20817d10700b55a57b1f83cac9533d103521fc97b24ac08beaa6d9f4,86097128,,2020-08,53.813079,1299925,On or near Kensington Terrace,-1.564833,Unable to prosecute suspect,2020-11,On or near Kensington Terrace - Leeds North West,Leeds North West,Street
5040,violent-crime,Force,,9c6fb59f9c31f9d6b2c45d45a546d62e1e5b2b3668303393093ff826cb301fd9,86097234,,2020-08,53.810654,1299526,On or near Royal Park Road,-1.57037,Investigation complete; no suspect identified,2020-09,On or near Royal Park Road - Leeds North West,Leeds North West,Street
5041,violent-crime,Force,,97beef773d1e419ed9a2097721ac51a420629bba39e11465a077034ef6653363,86097455,,2020-08,53.810654,1299526,On or near Royal Park Road,-1.57037,Unable to prosecute suspect,2020-08,On or near Royal Park Road - Leeds North West,Leeds North West,Street
5042,violent-crime,Force,,6ce1d8aa8789e286dd9f5166b874014399f67246b54ddfd0e5372779717462f8,86098356,,2020-08,53.868872,1306623,On or near Hawthorn Road,-1.680911,Unable to prosecute suspect,2020-08,On or near Hawthorn Road - Leeds North West,Leeds North West,Street
5043,violent-crime,Force,,6d30ee7510d8a289e60f68835d05cc5072f1e37aa255a5d4cf6d042e231932da,86097981,,2020-08,53.82404,1301665,On or near Grove Lane,-1.571206,Unable to prosecute suspect,2020-12,On or near Grove Lane - Leeds North West,Leeds North West,Street
5044,violent-crime,Force,,63b94e93f3ca440341ed9908a38d819f617a2a986fb3131456412b2981755f8b,86098007,,2020-08,53.906512,1307950,On or near Danefield Terrace,-1.683912,Unable to prosecute suspect,2020-08,On or near Danefield Terrace - Leeds North West,Leeds North West,Street
5045,violent-crime,Force,,1320296f11de0acc8cf61f981cf22e654999dbfc1d5cee93cb3b666f2cda8c25,86099991,,2020-08,53.819638,1301589,On or near South Parade,-1.581944,Unable to prosecute suspect,2020-09,On or near South Parade - Leeds North West,Leeds North West,Street
5046,violent-crime,Force,,2c89837b732ee485e9c4eabcafeb12415d17d1dd3ef3b9dc1994482c719747d8,86099791,,2020-08,53.813593,1299462,On or near Back Norwood Terrace,-1.575443,Investigation complete; no suspect identified,2020-08,On or near Back Norwood Terrace - Leeds North West,Leeds North West,Street
5047,violent-crime,Force,,ec67be54f8d4e67f3479a40ee9b00186cee0666db86ccfd13b43d6f90e1bb59e,86101146,,2020-08,53.848604,1304970,On or near Lawns Hall Close,-1.591718,Investigation complete; no suspect identified,2020-09,On or near Lawns Hall Close - Leeds North West,Leeds North West,Street
5048,violent-crime,Force,,bd2ce7747882e53415d0e68c1ae10b8797c0d6f3af2d92894ed3401e8bcd673e,86101092,,2020-08,53.863816,1306667,On or near Brooklands Drive,-1.685678,Unable to prosecute suspect,2020-09,On or near Brooklands Drive - Leeds North West,Leeds North West,Street
5049,violent-crime,Force,,ef8bbbbe7ed7d162b58e15ebfde4f10879f85e5e7a4404f887a72f07a42e1007,86101590,,2020-08,53.816483,1299474,On or near Richmond Road,-1.571784,Investigation complete; no suspect identified,2020-08,On or near Richmond Road - Leeds North West,Leeds North West,Street
5050,violent-crime,Force,,ba8a8840308928b09b13c789c5cfe1aa0b9f9ca77fbc08521c275198b4dccf43,86101275,,2020-08,53.871271,1306627,On or near Haw View,-1.680391,Unable to prosecute suspect,2020-12,On or near Haw View - Leeds North West,Leeds North West,Street
5051,violent-crime,Force,,4fade30e985a30af179e97a86fe2c9ecc84f30ef77202c7a9e7f7b29f673b2ee,86101095,,2020-08,53.904844,1308026,On or near Crossgate,-1.692235,Local resolution,2020-11,On or near Crossgate - Leeds North West,Leeds North West,Street
5052,violent-crime,Force,,7c49cd19f78241d237e97c4f2a254b61bad27b9e46b84a6f78ab2109ec2e238c,86101986,,2020-08,53.851177,1304962,On or near Raynel Close,-1.605952,Unable to prosecute suspect,2020-09,On or near Raynel Close - Leeds North West,Leeds North West,Street
5053,violent-crime,Force,,74101f78bb887a7c3da9eadfc80eb12fb2faebe12cf232180dd72b181f05aed2,86098535,,2020-08,53.904487,1308017,On or near Mercury Row,-1.693197,Investigation complete; no suspect identified,2020-10,On or near Mercury Row - Leeds North West,Leeds North West,Street
5054,violent-crime,Force,,ab549579ab157027142c5bc77014a0e2583e9116b12d2eccd40e225ee6b997fb,86098576,,2020-08,53.91265,1308524,On or near The Green,-1.701221,Unable to prosecute suspect,2020-08,On or near The Green - Leeds North West,Leeds North West,Street
5055,violent-crime,Force,,aec594cec2ee0a2f434d6f0c49f5dc3ffae3554fd6821292547a7a19cdb408cf,86098861,,2020-08,53.902422,1308011,On or near Saville Court,-1.697549,Unable to prosecute suspect,2020-09,On or near Saville Court - Leeds North West,Leeds North West,Street
5056,violent-crime,Force,,3d8d402038db9f50e913eb51dc8d9f6f03ecf08257eefa2ac4e19c68de284d95,86099532,,2020-08,53.812316,1299565,On or near Hessle Avenue,-1.572631,Unable to prosecute suspect,2020-08,On or near Hessle Avenue - Leeds North West,Leeds North West,Street
5057,violent-crime,Force,,274d87d7f95ecdcc13fb30a0ced1d1f0caadf1b2a15dbf68e4cfcc2703f3e60d,86099563,,2020-08,53.906512,1307950,On or near Danefield Terrace,-1.683912,Unable to prosecute suspect,2020-08,On or near Danefield Terrace - Leeds North West,Leeds North West,Street
5058,violent-crime,Force,,883c1567ef8903f24f3bca582748eb5575ecfc2c451b0a8ed83a182879bc8a3a,86100711,,2020-08,53.849722,1305050,On or near Tinshill Lane,-1.62033,Unable to prosecute suspect,2020-09,On or near Tinshill Lane - Leeds North West,Leeds North West,Street
5059,violent-crime,Force,,c3db44cfb0599867406255646d798ed29b03f94e2fbce746006016842151a694,86100862,,2020-08,53.912173,1308523,On or near The Oval,-1.701026,Unable to prosecute suspect,2020-08,On or near The Oval - Leeds North West,Leeds North West,Street
5060,violent-crime,Force,,901562f44199f7d4021d9824122f677451dd4d7cfaf9f76c13cdedb35f85e40b,86102049,,2020-08,53.85987,1306779,On or near Kingsley Drive,-1.592916,Investigation complete; no suspect identified,2020-08,On or near Kingsley Drive - Leeds North West,Leeds North West,Street
5061,violent-crime,Force,,c93a63c518b362924eba01746c381a752174ff3224697b7d19fa031ab61385a0,86101825,,2020-08,53.855012,1304898,On or near Greenfield Court,-1.59155,Unable to prosecute suspect,2020-09,On or near Greenfield Court - Leeds North West,Leeds North West,Street
5062,violent-crime,Force,,1c9ab0b69c2f3c41945d85d8fc242d02d212244045171896770b8943954989dc,86102116,,2020-08,53.855835,1304981,On or near Holtdale Road,-1.609481,Unable to prosecute suspect,2020-09,On or near Holtdale Road - Leeds North West,Leeds North West,Street
5063,violent-crime,Force,,efa02aab1d48a88ae0f32adae183bd9a5c3c9d2cc4f8505734eb96744eb8435a,86102426,,2020-08,53.823016,1301648,On or near Woodland Park Road,-1.571171,Status update unavailable,2020-12,On or near Woodland Park Road - Leeds North West,Leeds North West,Street
5064,violent-crime,Force,,ce51d8c621507fc0d7ffc9d56a5efaee2f490c8bef15bc5e9160de1d88cd3746,86103279,,2020-08,53.819789,1301609,On or near Granby Place,-1.578935,Investigation complete; no suspect identified,2020-09,On or near Granby Place - Leeds North West,Leeds North West,Street
5065,violent-crime,Force,,f033e8ecb37579abb19f4aef9daa7b8ce6c23cc70afb2fc74f523f9862b971e2,86100425,,2020-08,53.857282,1304914,On or near Holtdale Lawn,-1.609407,Unable to prosecute suspect,2020-10,On or near Holtdale Lawn - Leeds North West,Leeds North West,Street
5066,violent-crime,Force,,03ae20a5067cefbd54cdb643484c93064a939127d15a4483b5b7f3f41dc648fb,86103768,,2020-08,53.832227,1303871,On or near Welburn Drive,-1.591528,Unable to prosecute suspect,2020-09,On or near Welburn Drive - Leeds North West,Leeds North West,Street
5067,violent-crime,Force,,2f2bfde9b37c7c3f13017b109fc5723b12f6db6846bb3db9643f54c4bd2c23db,86107013,,2020-08,53.817708,1299477,On or near Orville Gardens,-1.569919,Status update unavailable,2020-12,On or near Orville Gardens - Leeds North West,Leeds North West,Street
5068,violent-crime,Force,,0f4c12151906b84030a6a3d52e6e3ed60b1a7a234f604e612be4f91cb979d6ba,86104703,,2020-08,53.87109,1306752,On or near Dean Head,-1.644744,Unable to prosecute suspect,2020-09,On or near Dean Head - Leeds North West,Leeds North West,Street
5069,violent-crime,Force,,8ab460482a68ffd790bcf383886c2f26a2270f6a2c9889f293f7526ae3d49c5d,86105263,,2020-08,53.851177,1304962,On or near Raynel Close,-1.605952,Status update unavailable,2020-12,On or near Raynel Close - Leeds North West,Leeds North West,Street
5070,violent-crime,Force,,5d5b0bb5f5f31daa4ff989c70ea7f8a3bf9842fdb397ce9c87d199bf2b892f2f,86105007,,2020-08,53.882473,1306935,On or near Creskeld Lane,-1.608685,Unable to prosecute suspect,2020-08,On or near Creskeld Lane - Leeds North West,Leeds North West,Street
5071,violent-crime,Force,,50f95b654f1678de90676b07307ae1e29bc514056df4be3e27796ac4f1a3454c,86106257,,2020-08,53.856507,1305003,On or near Moseley Wood Crescent,-1.625651,Unable to prosecute suspect,2020-12,On or near Moseley Wood Crescent - Leeds North West,Leeds North West,Street
5072,violent-crime,Force,,7e6b371e93bda3860990eed43631bd70377644c83671981abd938a4a38daf9f3,86106022,,2020-08,53.859683,1306756,On or near Holtdale Garth,-1.609597,Unable to prosecute suspect,2020-10,On or near Holtdale Garth - Leeds North West,Leeds North West,Street
5073,violent-crime,Force,,e0fee03d547a5bfa40ab50cfbf3bc43347bf95c1cdd23d49eaacd819a9f5a608,86106147,,2020-08,53.870802,1306629,On or near Haw Avenue,-1.679999,Investigation complete; no suspect identified,2020-10,On or near Haw Avenue - Leeds North West,Leeds North West,Street
5074,violent-crime,Force,,73769c3db1754245f12996b69c89b587a3e568ba058a9e7f590f0fa2d376c5e0,86105686,,2020-08,53.914349,1308534,On or near Ridding Gate,-1.708364,Status update unavailable,2020-12,On or near Ridding Gate - Leeds North West,Leeds North West,On or near Sports/recreation Area
5075,violent-crime,Force,,056c5fff8d7ea6d6a41846abd6482f690d70f90b5af23a6995d64e1d84a1e9dc,86107092,,2020-08,53.822235,1301588,On or near St Anne's Road,-1.584258,Status update unavailable,2020-12,On or near St Anne's Road - Leeds North West,Leeds North West,Street
5076,violent-crime,Force,,fbe0c587272671c75ea05456b9dd11966cd045c1565c957e240146a458e6187a,86107093,,2020-08,53.821219,1301605,On or near Grimthorpe Avenue,-1.584253,Status update unavailable,2020-12,On or near Grimthorpe Avenue - Leeds North West,Leeds North West,Street
5077,violent-crime,Force,,a93f08b39a0ac5a476d708da603b6a7ef38285bb997c5fcca2ea935dc471755d,86107487,,2020-08,53.845498,1304945,On or near Iveson Road,-1.609152,Unable to prosecute suspect,2020-10,On or near Iveson Road - Leeds North West,Leeds North West,Street
5078,violent-crime,Force,,69aafe295a8e0ea49579c88430b96a876b19cdd942d52a69ab83e77fcf05ba61,86105907,,2020-08,53.857898,1304985,On or near Holtdale Fold,-1.610754,Status update unavailable,2020-12,On or near Holtdale Fold - Leeds North West,Leeds North West,Street
5079,violent-crime,Force,,f6e2fe889d27a9ee4d070f95eafe457304ecd1db2f93af2ccef3ce60ba088450,86105505,,2020-08,53.904018,1308035,On or near Bondgate,-1.692409,Unable to prosecute suspect,2020-12,On or near Bondgate - Leeds North West,Leeds North West,Street
5080,violent-crime,Force,,f43c1410447f40fdeae303933e1799749c3df98b49417eaad08731189d00e248,86105831,,2020-08,53.85779,1304922,On or near Holt Park Close,-1.599854,Status update unavailable,2020-12,On or near Holt Park Close - Leeds North West,Leeds North West,Street
5081,violent-crime,Force,,76b6c3449b0d2abd004a8adcc2b27b080e6dd6f5ba29a0bbd2824a48949d1a19,86108667,,2020-08,53.866222,1306612,On or near High Street,-1.68122,Status update unavailable,2020-12,On or near High Street - Leeds North West,Leeds North West,Street
5082,violent-crime,Force,,8fbe11adceb7c336c996a26068a4c4fdd4e3a6e20971c860c53c087b5c34cf5e,86108725,,2020-08,53.813652,1299455,On or near Cross Chestnut Grove,-1.569322,Status update unavailable,2020-12,On or near Cross Chestnut Grove - Leeds North West,Leeds North West,Street
5083,violent-crime,Force,,7ffb337e13f71da5f4bbfc4eec40ece5942c0a5437e04b326c4d8993e8f00b27,86109029,,2020-08,53.809329,1299514,On or near Thornville Street,-1.571918,Unable to prosecute suspect,2020-08,On or near Thornville Street - Leeds North West,Leeds North West,Street
5084,violent-crime,Force,,5b410e4cc99b06439e903fd120c97c33063ea7a4cd96ef30441ccede4364ad43,86108199,,2020-08,53.814883,1299459,On or near Buckingham Mount,-1.571709,Unable to prosecute suspect,2020-08,On or near Buckingham Mount - Leeds North West,Leeds North West,Street
5085,violent-crime,Force,,3178f73b25fb848934d91dcfae950739b7d6f0568fe882584511692d498bb3eb,86111193,,2020-08,53.81539,1299413,On or near Chapel Lane,-1.577673,Further action is not in the public interest,2020-09,On or near Chapel Lane - Leeds North West,Leeds North West,Street
